uri	record-title	dates	deathdate	birthdate	first-names	surname	entity type
https://archives.cjh.org/agents/families/13555	Frankel  						family
https://archives.cjh.org/agents/people/123868	Frankel, Godfrey, 1912-1995  Dates: Existence: 1995-07-11	 1912-1995  Dates: Existence: 1995-07-11	1995	 1912	 Godfrey	Frankel	person
https://archives.cjh.org/agents/people/119138	Fränkel, Jacob, 1814-1882  Dates: Existence: 1814 - 1882	 1814-1882  Dates: Existence: 1814 - 1882	1882	 1814	 Jacob	Fränkel	person
https://archives.cjh.org/agents/people/119480	Frankel, Lee K. (Lee Kaufer), 1867-1931  Dates: Existence: 1867 - 1931	 1867-1931  Dates: Existence: 1867 - 1931	1931	 1867	 Lee K. (Lee Kaufer)	Frankel	person
https://archives.cjh.org/agents/people/119729	Frankel, Max, 1930- 	 1930- 		 1930	 Max	Frankel	person
https://archives.cjh.org/agents/people/81637	Fränkel, Samuel, 1802-1881 	 1802-1881 	1881	 1802	 Samuel	Fränkel	person
https://archives.cjh.org/agents/people/119002	Frankel, Zacharias, 1801-1875 	 1801-1875 	1875	 1801	 Zacharias	Frankel	person
https://archives.cjh.org/agents/families/141	Fränkels  						family
https://archives.cjh.org/agents/people/109435	Franken, Helena Berta, 1814-1890 	 1814-1890 	1890	 1814	 Helena Berta	Franken	person
https://archives.cjh.org/agents/people/118366	Frankenbach, Hans, 1894- 	 1894- 		 1894	 Hans	Frankenbach	person
https://archives.cjh.org/agents/people/120010	Frankenstein, Carl  Dates: Existence: 1905 - 1990				 Carl  Dates: Existence: 1905 - 1990	Frankenstein	person
https://archives.cjh.org/agents/families/13556	Frankenstein  						family
https://archives.cjh.org/agents/people/45060	Frankenstein, Julius 				 Julius 	Frankenstein	person
https://archives.cjh.org/agents/families/8054	Frankenthal  						family
https://archives.cjh.org/agents/corporate_entities/14085	Frankfurt am Main Jewish community 						Organization
https://archives.cjh.org/agents/families/6066	Frankfurt  						family
https://archives.cjh.org/agents/people/118749	Frankfurter, Felix, 1882-1965 	 1882-1965 	1965	 1882	 Felix	Frankfurter	person
https://archives.cjh.org/agents/corporate_entities/14089	Frankfurter Frauenverein (Frankfurt am Main, Germany) 						Organization
https://archives.cjh.org/agents/people/119012	Frankfurter, Salomon, 1856-1941 	 1856-1941 	1941	 1856	 Salomon	Frankfurter	person
https://archives.cjh.org/agents/people/77776	Frankfurther, Toni, -1965 	 -1965 	1965	 	 Toni	Frankfurther	person
https://archives.cjh.org/agents/people/46060	Frankl, David Bernhard, 1820-1859 	 1820-1859 	1859	 1820	 David Bernhard	Frankl	person
https://archives.cjh.org/agents/people/31663	Frankl, Elsa, 1879-1969 	 1879-1969 	1969	 1879	 Elsa	Frankl	person
https://archives.cjh.org/agents/people/117400	Frankl, Ludwig August, 1810-1894 	 1810-1894 	1894	 1810	 Ludwig August	Frankl	person
https://archives.cjh.org/agents/people/117401	Frankl, Paul, 1878-1962 	 1878-1962 	1962	 1878	 Paul	Frankl	person
https://archives.cjh.org/agents/people/121549	Frankl, Viktor E. (Viktor Emil), 1905-1997  Dates: Existence: 1905-03-26 - 1997-09-02	 1905-1997  Dates: Existence: 1905-03-26 - 1997-09-02	1997	 1905	 Viktor E. (Viktor Emil)	Frankl	person
https://archives.cjh.org/agents/people/117399	Frankl, Volfango 				 Volfango 	Frankl	person
https://archives.cjh.org/agents/people/117419	Franklin, Benjamin, 1706-1790 	 1706-1790 	1790	 1706	 Benjamin	Franklin	person
https://archives.cjh.org/agents/people/41886	Franklin, Karen Spiegel, 1954- 	 1954- 		 1954	 Karen Spiegel	Franklin	person
https://archives.cjh.org/agents/people/17041	Franklin, L. 				 L. 	Franklin	person
https://archives.cjh.org/agents/people/118067	Franklin, Leo M. (Leo Morris), 1870-1948 	 1870-1948 	1948	 1870	 Leo M. (Leo Morris)	Franklin	person
https://archives.cjh.org/agents/people/117510	Franklin, Sidney, 1903-1976 	 1903-1976 	1976	 1903	 Sidney	Franklin	person
https://archives.cjh.org/agents/people/118314	Franklin, William, 1731-1813  Dates: Existence: 1731 - 1813	 1731-1813  Dates: Existence: 1731 - 1813	1813	 1731	 William	Franklin	person
https://archives.cjh.org/agents/people/117191	Franks, Abigaill, 1696-1756  Dates: Existence: 1696 - 1756	 1696-1756  Dates: Existence: 1696 - 1756	1756	 1696	 Abigaill	Franks	person
https://archives.cjh.org/agents/people/117192	Franks, David, 1720-1794  Dates: Existence: 1720 - 1794	 1720-1794  Dates: Existence: 1720 - 1794	1794	 1720	 David	Franks	person
https://archives.cjh.org/agents/people/117193	Franks, David Salisbury, approximately 1740-1793  Dates: Existence: 1740 - 1793	 approximately 1740-1793  Dates: Existence: 1740 - 1793	1793	 approximately 1740	 David Salisbury	Franks	person
https://archives.cjh.org/agents/families/1573	Franks  						family
https://archives.cjh.org/agents/people/17107	Franks, Herbert H. 				 Herbert H. 	Franks	person
https://archives.cjh.org/agents/people/117194	Franks, Isaac, 1759-1822 	 1759-1822 	1822	 1759	 Isaac	Franks	person
https://archives.cjh.org/agents/people/34026	Franks, Jacob, 1688-1769 	 1688-1769 	1769	 1688	 Jacob	Franks	person
https://archives.cjh.org/agents/people/117190	Franks, Moses, 1719-1789 	 1719-1789 	1789	 1719	 Moses	Franks	person
https://archives.cjh.org/agents/people/117076	Franks, Naphtali  Dates: Existence: 1715 - 1796				 Naphtali  Dates: Existence: 1715 - 1796	Franks	person
https://archives.cjh.org/agents/people/117188	Franks, Rebecca 				 Rebecca 	Franks	person
https://archives.cjh.org/agents/corporate_entities/20753	Franz Joseph Ladies Sick and Benevolent Society (New York, N.Y.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37370	Franz Joseph-Orden  Dates: Existence: 1849 - 1918						Organization
https://archives.cjh.org/agents/corporate_entities/34549	Franz-Rosenzweig-Gedächtnis-Stiftung 						Organization
https://archives.cjh.org/agents/people/118051	Franzos, Karl Emil, 1848-1904  Dates: Existence: 1848 - 1904	 1848-1904  Dates: Existence: 1848 - 1904	1904	 1848	 Karl Emil	Franzos	person
https://archives.cjh.org/agents/people/117196	Frapan, Ilse, 1849-1908  Dates: Existence: 1849 - 1908	 1849-1908  Dates: Existence: 1849 - 1908	1908	 1849	 Ilse	Frapan	person
https://archives.cjh.org/agents/people/116641	Fraser, James H. (James Howard), 1934-2013  Dates: Existence: 1934 - 2013	 1934-2013  Dates: Existence: 1934 - 2013	2013	 1934	 James H. (James Howard)	Fraser	person
https://archives.cjh.org/agents/people/73529	Fratello, Michael Robert 				 Michael Robert 	Fratello	person
https://archives.cjh.org/agents/corporate_entities/39704	Fraternal Order of Bendin Sosnowiczer 						Organization
https://archives.cjh.org/agents/corporate_entities/37307	Frauenhilfe im Krieg (Germany) 						Organization
https://archives.cjh.org/agents/corporate_entities/37827	Fred L. Lavanburg Foundation 						Organization
https://archives.cjh.org/agents/people/118347	Frederick, German Emperor, III, 1831-1888  Dates: Existence: 1831 - 1888	 III		 III	 German Emperor	Frederick	person
https://archives.cjh.org/agents/people/116470	Frederick, King of Prussia, I, 1657-1713 	 I		 I	 King of Prussia	Frederick	person
https://archives.cjh.org/agents/people/118208	Frederick, King of Prussia, II, 1712-1786  Dates: Existence: 1712 - 1786	 II		 II	 King of Prussia	Frederick	person
https://archives.cjh.org/agents/people/118209	Frederick William, King of Prussia, I, 1688-1740 	 I		 I	 King of Prussia	Frederick William	person
https://archives.cjh.org/agents/people/118210	Frederick William, King of Prussia, II, 1744-1797  Dates: Existence: 1744 - 1797	 II		 II	 King of Prussia	Frederick William	person
https://archives.cjh.org/agents/people/122166	Fredericks-Koch, Tina, 1922-2015 	 1922-2015 	2015	 1922	 Tina	Fredericks-Koch	person
https://archives.cjh.org/agents/people/29690	Fredrick, Frances 				 Frances 	Fredrick	person
https://archives.cjh.org/agents/corporate_entities/37131	Free Austrian Movement in Great Britain 						Organization
https://archives.cjh.org/agents/corporate_entities/36931	Free Library of Philadelphia 						Organization
https://archives.cjh.org/agents/corporate_entities/31540	Free Religious Association of United States 						Organization
https://archives.cjh.org/agents/corporate_entities/40125	Free Yiddish Theater (Vienna, Austria) 						Organization
https://archives.cjh.org/agents/people/118762	Freed, Lazar, 1889-1944 	 1889-1944 	1944	 1889	 Lazar	Freed	person
https://archives.cjh.org/agents/people/121497	Freed, Selwyn Z. 				 Selwyn Z. 	Freed	person
https://archives.cjh.org/agents/people/116575	Freeden, Herbert, 1909- 	 1909- 		 1909	 Herbert	Freeden	person
https://archives.cjh.org/agents/people/117420	Freedman, Ben (Benjamin H.) 				 Ben (Benjamin H.) 	Freedman	person
https://archives.cjh.org/agents/people/121866	Freedman Cernea, Ruth 				 Ruth 	Freedman Cernea	person
https://archives.cjh.org/agents/people/16629	Freedman, Jonathan J 				 Jonathan J 	Freedman	person
https://archives.cjh.org/agents/people/124202	Freedman, Leon 				 Leon 	Freedman	person
https://archives.cjh.org/agents/people/8288	Freedman, Louis 				 Louis 	Freedman	person
https://archives.cjh.org/agents/people/119792	Freedman, Marcia, 1938- 	 1938- 		 1938	 Marcia	Freedman	person
https://archives.cjh.org/agents/people/124174	Freedman, Moishe 				 Moishe 	Freedman	person
https://archives.cjh.org/agents/people/124173	Freedman, Sarah 				 Sarah 	Freedman	person
https://archives.cjh.org/agents/corporate_entities/38512	Freedom Benevolent Society 						Organization
https://archives.cjh.org/agents/corporate_entities/20754	Freedom Benevolent Society (New York, N.Y.) 						Organization
https://archives.cjh.org/agents/corporate_entities/37851	Freeland League 						Organization
https://archives.cjh.org/agents/people/116183	Freeman, Frankie Muse, 1916-2018  Dates: Existence: 1916 - 2018	 1916-2018  Dates: Existence: 1916 - 2018	2018	 1916	 Frankie Muse	Freeman	person
https://archives.cjh.org/agents/people/44348	Freeman, Gerta S., 1915- 	 1915- 		 1915	 Gerta S.	Freeman	person
https://archives.cjh.org/agents/people/120011	Freeman, Herbert 				 Herbert 	Freeman	person
https://archives.cjh.org/agents/corporate_entities/37840	Freemasons 						Organization
https://archives.cjh.org/agents/corporate_entities/38187	Freemasons (Israel). Lishkat Ner Tamid 						Organization
https://archives.cjh.org/agents/people/50932	Freese, Edith, 1910-2015 	 1910-2015 	2015	 1910	 Edith	Freese	person
https://archives.cjh.org/agents/families/8423	Freiberg  						family
https://archives.cjh.org/agents/corporate_entities/39151	Freie Arbeiter Stimme 						Organization
https://archives.cjh.org/agents/corporate_entities/36507	Freie Deutsch-Jüdische Jugend 						Organization
https://archives.cjh.org/agents/corporate_entities/38042	Freie israelitische Vereinigung 						Organization
https://archives.cjh.org/agents/corporate_entities/38064	Freie Jüdische Volkshochschule (Berlin) 						Organization
https://archives.cjh.org/agents/corporate_entities/32655	Freie Schlagende Verbindung Salia (Würzburg) 						Organization
https://archives.cjh.org/agents/corporate_entities/37053	Freie Universität Berlin 						Organization
https://archives.cjh.org/agents/corporate_entities/25544	Freie Vereinigung der Tourensegler Grünau 1898 e.V. 						Organization
https://archives.cjh.org/agents/corporate_entities/37134	Freie Wissenschaftliche Vereinigung 						Organization
https://archives.cjh.org/agents/people/120203	Freier, Moritz, 1889- 	 1889- 		 1889	 Moritz	Freier	person
https://archives.cjh.org/agents/people/119632	Freier, Recha 				 Recha 	Freier	person
https://archives.cjh.org/agents/corporate_entities/37099	Freies Deutsches Hochstift (Frankfurt am Main, Germany) 						Organization
https://archives.cjh.org/agents/corporate_entities/37101	Freies Jüdisches Lehrhaus (Frankfurt am Main, Germany) 						Organization
https://archives.cjh.org/agents/corporate_entities/35296	Freikorps Wuerzburg 						Organization
https://archives.cjh.org/agents/families/1259	Freilich  						family
https://archives.cjh.org/agents/people/29697	Freilich, Felix, 1920-2002 	 1920-2002 	2002	 1920	 Felix	Freilich	person
https://archives.cjh.org/agents/people/29698	Freilich, Joan, 1923- 	 1923- 		 1923	 Joan	Freilich	person
https://archives.cjh.org/agents/people/123464	Freilich, Leib, 1902-1977 	 1902-1977 	1977	 1902	 Leib	Freilich	person
https://archives.cjh.org/agents/people/62272	Freilich, Martin, 1921- 	 1921- 		 1921	 Martin	Freilich	person
https://archives.cjh.org/agents/people/123869	Freilicoff, M. (Morris), 1885- 	 1885- 		 1885	 M. (Morris)	Freilicoff	person
https://archives.cjh.org/agents/people/123870	Freiman, Louis, 1891-1967  Dates: Existence: 1891-12-27 - 1967-01-30	 1891-1967  Dates: Existence: 1891-12-27 - 1967-01-30	1967	 1891	 Louis	Freiman	person
https://archives.cjh.org/agents/people/7082	Freimann, Israel M., 1830-1884 	 1830-1884 	1884	 1830	 Israel M.	Freimann	person
https://archives.cjh.org/agents/people/118244	Freimann, Jacob, 1866-1937 	 1866-1937 	1937	 1866	 Jacob	Freimann	person
https://archives.cjh.org/agents/families/13557	Freimark  						family
https://archives.cjh.org/agents/people/119260	Freimark, Karola, 1890-1980 	 1890-1980 	1980	 1890	 Karola	Freimark	person
https://archives.cjh.org/agents/people/54004	Freimark, Max Gerhard (Jerry), 1921- 	 1921- 		 1921	 Max Gerhard (Jerry)	Freimark	person
https://archives.cjh.org/agents/people/118029	Freimark, Simon, 1883-1973 	 1883-1973 	1973	 1883	 Simon	Freimark	person
https://archives.cjh.org/agents/people/120377	Freise, Judith 				 Judith 	Freise	person
https://archives.cjh.org/agents/people/118893	Frémont, John Charles, 1813-1890  Dates: Existence: 1813 - 1890	 1813-1890  Dates: Existence: 1813 - 1890	1890	 1813	 John Charles	Frémont	person
https://archives.cjh.org/agents/people/99341	Frenckel, Salomon, 1819-1908 	 1819-1908 	1908	 1819	 Salomon	Frenckel	person
https://archives.cjh.org/agents/people/120837	Frenkel, Chaim 				 Chaim 	Frenkel	person
https://archives.cjh.org/agents/people/120204	Frenkel, E. 				 E. 	Frenkel	person
https://archives.cjh.org/agents/people/96828	Frenkel, Eisenmann Moses 				 Eisenmann Moses 	Frenkel	person
https://archives.cjh.org/agents/people/78064	Frenkel, Elias Karl 				 Elias Karl 	Frenkel	person
https://archives.cjh.org/agents/people/24047	Frenkel, Emil 				 Emil 	Frenkel	person
https://archives.cjh.org/agents/people/116803	Frenkel, L. 				 L. 	Frenkel	person
https://archives.cjh.org/agents/people/44334	Frenkl, Kurt Norbert, 1912-1976 	 1912-1976 	1976	 1912	 Kurt Norbert	Frenkl	person
https://archives.cjh.org/agents/people/44333	Frenkl, Tony, 1914- 	 1914- 		 1914	 Tony	Frenkl	person
https://archives.cjh.org/agents/people/117316	Freud, Anna, 1895-1982 	 1895-1982 	1982	 1895	 Anna	Freud	person
https://archives.cjh.org/agents/people/44343	Freud, Berta, 1913- 	 1913- 		 1913	 Berta	Freud	person
https://archives.cjh.org/agents/people/110447	Freud, Gustav, 1914-2006 	 1914-2006 	2006	 1914	 Gustav	Freud	person
https://archives.cjh.org/agents/people/117318	Freud, Sigmund, 1856-1939 	 1856-1939 	1939	 1856	 Sigmund	Freud	person
https://archives.cjh.org/agents/people/25501	Freud, Viktor 				 Viktor 	Freud	person
https://archives.cjh.org/agents/people/46873	Freud, Wilhelm, 1887-1966 	 1887-1966 	1966	 1887	 Wilhelm	Freud	person
https://archives.cjh.org/agents/people/120134	Freudenberger, Herman, 1922- 	 1922- 		 1922	 Herman	Freudenberger	person
https://archives.cjh.org/agents/people/111955	Freudenberger, Rudolf, 1893- 	 1893- 		 1893	 Rudolf	Freudenberger	person
https://archives.cjh.org/agents/families/534	Freudenthal  						family
https://archives.cjh.org/agents/people/44341	Freudenthal, Fritz 				 Fritz 	Freudenthal	person
https://archives.cjh.org/agents/people/117568	Freudenthal, Max, 1868-1937 	 1868-1937 	1937	 1868	 Max	Freudenthal	person
https://archives.cjh.org/agents/people/48123	Freund, Alfons 				 Alfons 	Freund	person
https://archives.cjh.org/agents/people/111496	Freund, Clara 				 Clara 	Freund	person
https://archives.cjh.org/agents/people/68228	Freund, Clare, 1926-1996 	 1926-1996 	1996	 1926	 Clare	Freund	person
https://archives.cjh.org/agents/people/117321	Freund, E. Hans, 1905-1994 	 1905-1994 	1994	 1905	 E. Hans	Freund	person
https://archives.cjh.org/agents/people/119944	Freund, Elizabeth 				 Elizabeth 	Freund	person
https://archives.cjh.org/agents/families/13558	Freund  						family
https://archives.cjh.org/agents/people/67251	Freund, Hanno, 1924- 	 1924- 		 1924	 Hanno	Freund	person
https://archives.cjh.org/agents/people/76006	Freund, Hertha, 1902- 	 1902- 		 1902	 Hertha	Freund	person
https://archives.cjh.org/agents/people/117320	Freund, Ismar, 1876-1956 	 1876-1956 	1956	 1876	 Ismar	Freund	person
https://archives.cjh.org/agents/people/8328	Freund, Jacob, 1841- 	 1841- 		 1841	 Jacob	Freund	person
https://archives.cjh.org/agents/people/120408	Freund-Joachimsthal, Ruth, 1914-1985 	 1914-1985 	1985	 1914	 Ruth	Freund-Joachimsthal	person
https://archives.cjh.org/agents/people/1905	Freund, Lisa 				 Lisa 	Freund	person
