001,008,094,100,110,245,260,264,300,520,545,546,610,650,651,655,SHL,856
"CJH01000000000000000413259","120501i18851983is\\\\\\\\\\\\\\\\\\|||\d","\\$aLBIJER 596","1\$aMarcus, Omer Oscar$d1910-1980",,"10$aMarcus Family Collection. :$b1885-1983.",,,"\\$a5 folders :.","2\$aThe file contains various documents pertaining to Marcus family, including manuscripts, correspondence, certificates and clippings, and comprises five folders on four series.","\\$aOscar Marcus was born in 1910 and graduated from the Joachim Friedrich-Gymnasium Berlin/Bismarck Gymnasium in 1928. In 1930 he began to work as a press photographer, and from 1933 onward worked for the Associated Press. In the 1930s he resided in England because for his work. During the war he served in the British army from 1940 until 1942 and was then granted British nationality. His parents migrated to Palestine. In 1957 he migrated to Mexico and studied film. From 1968 to 1972 he lived in Chicago and then returned to Mexico. He died in a car accident in 1980.;\\$aJohanna Marcus was born in 1908 also lived in Great Britain during the 1930s and attended various schools, including the London County Council School of Arts and Crafts and St. George's School, Harpenden, from which she graduated in 1945. In 1962 she died in Switzerland, where she lived out her last years.;\\$aJohanna/Hanna Marcus (1908-1962), Omer Oscar Marcus (1910-1980), and Sigismund/Siegfried Marcus (*1913) were the children of Arthur Abraham and Erna Rivalia Marcus, née Goldschmidt. Erna Goldschmidt was the daughter of Luise Goldschmidt, née May (1848-1936) and Oscar Goldschmidt. Her siblings were Caecilie Goldschmidt and Eva Caro, née Goldschmidt, who married Adolf Caro. Oscar Goldschmidt's brother was Albert Goldschmidt, who owned a book shop. Luise Goldschmidt's parents were Simon May and Julie May. One of her brothers was Ernst Raphael May. Arthur Abraham Goldschmidt was a merchant.","\\$aGerman, and some English, Hebrew and Danish.",,"\0$aJewish families$zGermany$vBiography.;\0$aJewish journalists$zGermany.;\0$aJews, German$zIsrael.;\0$aJews, German$zEngland$vBiography.","\0$aBerlin (Germany);\0$aHamburg-Altona (Hamburg, Germany);\0$aHanover.;\0$aTel Aviv (Israel);\0$aMexico.","\7$aArchival materials$2cjh;\7$aCorrespondence$2cjh;\7$aClippings$2cjh","\\$aLBI Jerusalem Archives",
"000413260","120501i19841984is\\\\\\\\\\\\\\\\\\eng\d","\\$aLBIJER 597","1\$aFriedmann-Kirsch, Susanne$d1926-",,"10$aMemories of our Wandering Years.","\\$aHadley, Massachusetts.,$c1984.",,"\\$a39 + 5 pages :$btypescript (photocopied).","\\$aThe file contains a memoir by Susanne Friedmann-Kirsch, in which she describes her childhood in Vienna before the Anschluss and the family's migration. Following the Nazis' occupation the family left Austria and arrived to Haifa in May 1941 via Yugoslavia, Sarajevo, Serbia, Budapest, Prague, Italy, Bulgaria and Istanbul. In Palestine they were imprisoned by the British Mandate authorities in Atlit Camp and after their release spent the remainder of the war in Jerusalem. An appendix to the manuscript includes translated letters sent to Friedmann-Kirsch's brother Gerhard, who migrated to Palestine through Youth Aliyah (1938-1939).",,,"27$aAtlit Camp$2LBI","\0$aJews$xMigrations.;\0$aJewish refugees$zAustria$vBiography.;\0$aJewish refugees$zEurope$xHistory.;\0$aJews, Austrian$zUnited States$vBiography.;\2$aUndocumented immigrants.$2[MeSH];\0$aWorld War, 1939-1945$xRefugees$vBiography.","\0$aAustria$xEmigration and immigration$y1933-1945.;\0$aYugoslavia$xEmigration and immigration$y1933-1945.;\0$aČeské Budějovice (Czech Republic);\0$aZagreb (Croatia);\0$aDubrovnik (Croatia);\0$aPrague.;\0$aBudapest (Hungary);\0$aTrieste (Italy);\0$aIstanbul (Turkey);\0$aPalestine$xEmigration and immigration$y1929-1948.","\7$aManuscripts$2cjh;\7$aAutobiographies$2cjh;\7$aBiographies$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://digipres.cjh.org/delivery/DeliveryManagerServlet?dps_pid=IE10253050"
"000413261","120501s1989\\\\is\\\\\\\\\\\\\\\\\\heb\d","\\$aLBIJER 598",,"2\$aYad ṿa-shem, rashut ha-zikaron la-Shoʼah ṿela-gevurah","15$aThe Jews of Europe Face Fascism and National Socialism, 1933-1939.","\\$aJerusalem,$c1989.",,"\\$a1 folder :$bprint.","\\$aThe file contains a program and 20 abstracts of lectures delivered in the seventh International Historical Conference of Yad VaShem, titled ""The Jews of Europe Face Fascism and National Socialism, 1933-1939"", March 1989.",,,,"\0$aHolocaust, Jewish (1939-1945)$xResearch.",,"\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://digipres.cjh.org/delivery/DeliveryManagerServlet?dps_pid=IE10253145"
"CJH01000000000000000413262","120501i19821990is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 599",,"2\$aLeo Baeck Institute (Jerusalem)","00$aHagen Synagogen-Hauptgemeinde Collection.$f1982-1990",,,"\\$a1 folder :$bprint.","2\$aThe file contains various publications, clippings and correspondence pertaining to the commemoration of the Jewish community of Hagen and to Joseph Walk's visit to Hohenlimburg in September 1986.",,,,"\0$aJews$zGermany$zNorth Rhine-Westphalia$xHistory.;\0$aJewish communities$zGermany.;\0$aJews$zGermany$xHistory$y1945-1990.","\0$aHagen (Arnsberg, Germany)","\7$aManuscripts$2cjh;\7$aClippings$2cjh","\\$aLBI Jerusalem Archives",
"000413263","120501s1953\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 600","1\$aAnonymous",,"10$a[Stralkovo Juedische Gemeinde].","\\$aKiryat Amal, Israel,$c1953.",,"\\$a5 pages :$btypescript.","\\$aThe file contains a short essay by an unknown writer [Levy?] about the Jewish community of Stralkowo, Posen, and its religious life.",,,,"\0$aJewish communities$zGermany.;\0$aJews$zGermany$xReligious life and customs.","\0$aPosen (Germany : Province);\7$aStrzałkowo$gGnesen$2VIAF","\7$aAutobiographies$2cjh;\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://digipres.cjh.org/delivery/DeliveryManagerServlet?dps_pid=IE10261683"
"000413264","120501b\\\\\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 603","1\$aLehmann, Siegfried,$d1892-1958.",,"10$a[Erziehung zu religioesen Werten].",,,"\\$a83 pages :$btypescript.","2\$aThe file contains an essay by Siegfried Lehmann, pertaining to religious education.",,,,"\0$aJewish educators.;\7$aJewish Education$2LBI;\0$aJudaism$xStudy and teaching.;\0$aJewish philosophy.;\0$aJews$vMusic.",,"\0$aArchival materials$2cjh;\0$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://digipres.cjh.org/delivery/DeliveryManagerServlet?dps_pid=IE10261358"
"000413265","120501s1966\\\\is\\\\\\\\\\\\\\\\\\heb\d","\\$aLBIJER 604","1\$aBaer-Wolf, Jehudit, Hilde",,"10$b[Ich kam ins Land].$aעליתי לארץ.","\\$c1966.$aJerusalem.",,"\\$a6 pages :$bprint (copies).","\\$aThe file contains a short memoir by Yehudit Hilde Baer-Wolf (יהודית הילדה בר וולף), describing her migration from Berlin to Palestine in 1934. The first part of the manuscript covers the author's attempts to obtain a visa in Germany or Switzerland, and the second deals with her marriage of convenience, undertaken to obtain the status of permanent resident in Palestine.",,,,"\0$aMarriage.;\0$aDivorce (Jewish law);\0$aAliyah.;\0$aVisas.","\0$aGermany$xEmigration and immigration$y1933-1945.;\0$aPalestine$xEmigration and immigration$y1929-1948.","\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://digipres.cjh.org/delivery/DeliveryManagerServlet?dps_pid=IE10262039"
"000413266","120501i18591958is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 605","1\$aBrilling, Bernhard",,"10$aProgramm für die Einweihungsfeier der neuen Synagoge.",,,"\\$a3 + 5 pages :$bhand wrtten (copy), print.","\\$aThe file contains a copy of a hand-written document titled ""Program for the Inauguration of the New Synagogue"" (Programm für die Einweihungsfeier der neuen Synagoge) of Trier, on September 9, 1859. The file also contains an article by Bernhard Brilling in the Triesches Jahrbuch 1958 about the Jews of Trier in the 17th and the 18th centuries, including Karl Marx's ancestors.",,,,"\0$aSynagogues$zGermany$zRhineland-Palatinate.;\0$aJewish communities$zGermany.","\0$aTrier (Germany)","\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://digipres.cjh.org/delivery/DeliveryManagerServlet?dps_pid=IE10262456"
"000413267","120501s1869\\\\gr\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 607","1\$aAnonymous",,"10$aBundesanzeiger.","\\$aHalberstadt,$c1869.",,,"\\$aThe file contains a newspaper article titled Extra-Blatt des Bundes-Anzeigers, published in Halberstadt on Marcheschwan 15, 5630 (October 20th 1869). It reports on the creation of an economic council and notes anomalous aspects, such as the attendance of the royal dynasty and a speech given by a federal chancellor in the Palais Royal (although no such building existed in Halberstadt). The ironical tone of the article indicates its humorous nature. A copy of the document is attached.",,,,"\0$aJewish press$zGermany.","\0$aHalberstadt (Germany)","\7$aClippings$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://digipres.cjh.org/delivery/DeliveryManagerServlet?dps_pid=IE10263997"
"000413268","120501s1962\\\\is\\\\\\\\\\\\\\\\\\eng\d","\\$aLBIJER 609","1\$aWilhelm, Kurt,$d1900-1965.",,"10$a[German Jewish Congregations].",,,"\\$a9 + 3 +3$fpages :$btypescript.","\\$aThe file contains a draft for an article by Kurt Wilhelm, pertaining to communities of German Jews in Palestine such as 'Bet Israel,' 'Ihud Shivat Zion,' 'Binyan Zion,' and others, as well as a memorandum on the status of the German Jewish congregations in Israel in 1962.",,,"20$aCouncil of Jews from Germany.","\0$aJews, German$zPalestine.;\0$aJews, German$zIsrael.;\0$aJewish communities$xPalestine;\0$aSynagogues$zPalestine.","\0$aTel Aviv (Israel);\0$aHaifa (Israel);\0$aJerusalem.","\7$aArchival materials$2cjh;\0$aManuscripts","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://digipres.cjh.org/delivery/DeliveryManagerServlet?dps_pid=IE10261192"
"000413269","120501s1942\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 610","1\$aSambursky, Miriam",,"10$adie politische Entwicklung der Alijah Chadasha.",,,"\\$a70 page :.","\\$aThe file contains a manuscript, published in the MB 1942 titled: ""Die Politische Entwicklung der Alijah Chadascha - Stadium der vorbereitung,"" written by Miriam Sambursky.",,,"20$aAlija Chadascha (Political party)","\0$aJews, German$xHistory$y20th century.",,"\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://digipres.cjh.org/delivery/DeliveryManagerServlet?dps_pid=IE10262467"
"000413270","120501s1939\\\\gr\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 611",,"1\$aSynagogen-Gemeinde zu Danzig;1\$aAltersheim Aschenheim-Stiftung Danzig","00$aAltersheim ""Aschenheim Stiftung"", Danzig, The Aschenheim Foundation Seniors Home, Danzig$kLetter, 1939 January 27",,,,"\\$aThe file contains a letter from the Aschenheim Foundation, a Jewish seniors home in Danzig, to the chairman of the Jewish Community in Tel Aviv. In the letter the representative of the seniors home stresses that the home's residents urgently need to migrate to Palestine. He explains that the home would soon lack medical care and be without a rabbi, and that in general the Jewish community of Danzig was in the process of emigrating. note: Emergenc . Januar 1939: Letter to: The chairman of the Jewish community at Tel Aviv. Published in: Erwin Lichtenstein: Die Juden der Freien Stadt Danzig unter der Herrschaft des Nationalsozialismus, S. 105.","0\$aAt the end of the 1930s the Jewish Community of Danzig was evacuating the city. Only individuals aged over 64 and those who were unable to emigrate for other reasons remained. Most of them wished to live in the seniors home and therefore handed all their assets to the Aschenheim foundation. The home was thus accumulating capital and in 1939 the remaining heads of the community devised a plan to move the entire home with its residents out of Danzig, since this was financially feasible. They made contact with a Sephardic community in Bayonne in Biarritz, which was willing to take the seniors home into their community. This plan failed since the French Interior Ministry refused to approve it. The letter addressed to the chairman of the Jewish Community in Tel Aviv is probably one of many that the administration of the home sent out to institutions and bodies in the hope that they would provide assistance. In the autumn of the same year the home had to be evacuated because of the construction of a new Nazi building complex. The home moved to Milchkannenstrasse 25-26 and on September 1, 1939 it housed 130 residents. From 1940 onward the home was overcrowded on account of the housing shortage for Jewish people in Danzig. Eventually, 120 people were deported to the Theresienstadt concentration camp from the Danzig seniors home.",,,"\0$aTheresienstadt (Concentration camp)$y1941-1945.","\0$aDanzig.;\0$aTel Aviv.;\0$aBayonne (France)$xjewish sepharadic community$2LBI","\7$aArchival Collections","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://digipres.cjh.org/delivery/DeliveryManagerServlet?dps_pid=IE10263382"
"000413271","120501s1986\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 614","1\$aRitscher, Berta,$d1937-1996.",,"14$aDie Weinschenk-Villa in Regensburg. Historischer Überblick.",,,"\\$a1 booklet :$bprint.","\\$aThe file contains a booklet titled ""The Weinschenk Villa in Regensburg - Historical Overview"", published on the occasion of the opening of the villa as regional center. The booklet was written by Berta Ritscher and published by the Upper Palatinate (Oberpfalz) district.",,,,"\7$aWeinschenk Family$2LBI;\0$aArchitecture$zGermany$xHistory$y20th century.","\0$aRegensburg (Germany)$xHistory.;\7$aOberpfalz (Germany)$2VIAF","\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://digipres.cjh.org/delivery/DeliveryManagerServlet?dps_pid=IE10262561"
"CJH01000000000000000413272","120501s1987\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 615",,"1\$aHemsbacher Stadt-Anzeiger","10$aHemsbach Synagogue.",,,"\\$a1 folder :$bprint.","\\$aThe file contains three issues (4 pages each) of Die Dorfheimat, the bulletin of Hemsbach city advertiser, concerning the history of the local Jewish community and synagogue. The issues are numbered 46-48 and include photographs.",,,,"\0$aSynagogues$zGermany.;\0$aJewish communities$zGermany.","\7$aHemsbach$2VIAF","\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives",
"000413273","120501s1987\\\\is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 616","1\$aDick, Alfred",,"10$aStraubing Synagogue.",,,"\\$a1 folder.","\\$aThe file contains two documents pertaining to the 80th anniversary of the synagogue of Straubing: a program of the event, attached to a copy of the program of the synagogue inauguration in 1907; and a speech by Alfred Dick, Mayor of Straubing, delivered at the event.",,,,"\0$aSynagogues$zGermany.","\0$aStraubing (Germany)","\7$aManuscripts$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://digipres.cjh.org/delivery/DeliveryManagerServlet?dps_pid=IE10263171"
"000413274","120501i19291988is\\\\\\\\\\\\\\\\\\ger\d","\\$aLBIJER 617","1\$aSeuss-Weihmann, Siegried",,"10$aMainfranken and Geisa.",,,"\\$a1 folder.","\\$aThe file contains newspaper clippings pertaining to the unveiling of a memorial tablet in the former Geisa synagogue (copies, 1988) as well as a photograph of the old synagogue (copy, 1929) and of the cemetery (1978). The file also contains a special edition of Rhӧn- und Sallepost about the deportation and murder of Mainfranken Jews in 1942 (1985).",,,,"\0$aSynagogues$zGermany.;\0$aJews$xPersecutions$zGermany$zUnterfranken.;\0$aGeisa$xJews$xPersecutions.;\0$aHolocaust, Jewish (1939-1945)$zGermany.","\7$aGeisa$2VIAF;\7$aMainfranken (Germany)$2VIAF","\7$aArchival materials$2cjh;\7$aClippings$2cjh;\7$aPhotographs.","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://digipres.cjh.org/delivery/DeliveryManagerServlet?dps_pid=IE10263316"
"CJH01000000000000000413275","120501i19261932gw\\\\\\\\\\\\\\\\\\|||\d","\\$aLBIJER 623",,,"10$aBarak (Zionist Theater) Collection.$f1926-1932, undated",,,"\\$a7$ffolders","2\$aThe collection contains materials pertaining to the Zionist theater ""Barak"" (""Zionistische Propagandatruppe"").;2\$aSeries I consists of documents pertaining to Hans Anton Wolff's (1906-1974?) ""Einer von uns"", a play in the form of a ""Lehrstueck"" depicting the ""conversion"" of a young assimilated German Jew to Zionism, containing songs and dialogs. The piece was shown at the teacher's seminary (Lehrerseminar) in Berlin in 1932. The series holds two copies of the play (typescripts, 36 and 54 pp.), drafts of single scenes (handwritten and typewritten, partly not included in the play), and two versions of a speech by H. A. Wolff on the occasion of the play's performance in Berlin (""Vorrede"") (typescript, 7 pp., manuscript, 9 pp.).;2\$aSeries II contains various materials not related to ""Einer von uns"", however primarily pertaining to H. A. Wolff and the theater ""Barak"". It includes manuscripts such as a speech about the movement ""Bne Chorin""(typescript, 14 pp., incomplete) by an unidentified author, a typescript titled ""Wandlungen! Vom alten zum neuen Kartell"" (typescript, 8 pp.) by H. A. Wolff and Heinz Gerling about the ""Kartell Juedischer Verbindungen"" (K.J.V.), ""Judenfragen""(manuscript, 4 pp.) presumably by H. A. Wolff, and ""Barak - eine Methode zionistischer Werbung"" by H. A. Wolff (typescript and manuscript, 5 pp. and 8 pp.), drafts of scenes from unknown play(s) presumably by H. A. Wolff including a scene for a ""K.J.V. Revue"" titled ""Palestine!"" (typescript, 1 p.), a storyboard (notes of the director) of an unknown play with instructions for the performance (notepad), correspondence (Chitzes, Leon; K.J.V.; Keren Kayemet ; Wolff, Hans Anton), documents (including a CV by H. A. Wolff, a contract between the ""Zionistischen Vereinigung fuer Deutschland"" and ""Barak"" pertaining to the rights of the play ""Die einzige Loesung"" by Salli Lewin and Daniel Sambursky from 1932).","\\$aThe Zionist theater ""Barak"" was presumably founded by students of the Zionist fraternity Maccabaea (V.j.St. Maccabaea) in Berlin. Leading members were Hans Anton Wolff and Leon Chitzes. Wolff wrote at least one play for the theater.;\\$aHans Anton Wolff was born in Frankfurt a. M. in 1906. He studied chemistry in Bremen, Freiburg, and Berlin. He was a member of Zionists organizations (e.g. V.j.St. Maccabaea, Blau-Weiss youth movement). In 1933, Wolff immigrated to Palestine and settled in Haifa. He died presumably in Tel Aviv in 1974.","\\$aGerman","20$aJewish National Fund.;20$aKartell Jüdischer Verbindungen.;20$aZionistische Vereinigung für Deutschland.","\0$aPropaganda, Zionist.;\0$aZionism$zGermany.;\0$aTheater.",,"\7$aArchival materials$2cjh;\7$aManuscripts$2cjh;\7$aCorrespondence$2cjh;\7$aPlays.;\7$aFinding aids$2cjh","\\$aLBI Jerusalem Archives","41$aDigital form$uhttps://archives.cjh.org/repositories/5/resources/19942"
